,Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
50723,1,6,2,UA,0.0,0.5013150973172015,273,1605,13,59,30.0
50724,1,3,6,MQ,0.0,0.51004702864472,130,630,15,50,53.0
50725,1,7,3,WN,0.5259433962264151,0.0,185,973,6,0,-43.0
50726,1,4,7,B6,0.0,0.0,150,857,12,22,48.0
50727,1,4,7,WN,0.0,0.0,100,349,7,0,2.0
50728,1,7,3,DL,0.5671476137624861,0.0,211,1096,11,0,99.0
50729,1,6,2,US,0.0,0.0,68,255,11,45,33.0
50730,1,7,3,UA,0.0,0.0,70,305,7,27,-18.0
50731,1,2,5,WN,0.0,0.0,85,460,20,10,13.0
50732,1,4,7,DL,0.0,0.0,75,226,15,10,-6.0
50733,1,6,2,B6,0.0,0.0,314,2588,11,27,-3.0
50734,1,2,5,WN,0.0,0.0,100,623,9,0,-1.0
50735,1,3,6,EV,0.0,0.0,91,401,12,38,61.0
50736,1,3,6,B6,0.0,0.0,137,892,18,2,-6.0
50737,1,3,6,UA,0.0,0.5669613974552512,249,1744,10,50,0.0
50738,1,5,1,MQ,0.0,0.51004702864472,90,383,7,45,56.0
50739,1,4,7,EV,0.0,0.0,78,310,20,45,13.0
50740,1,1,4,OO,0.0,0.0,91,455,12,35,-7.0
50741,1,5,1,OO,0.0,0.0,43,89,21,2,76.0
50742,1,5,1,EV,0.0,0.0,129,780,7,31,-15.0
50743,1,5,1,DL,0.0,0.0,121,594,12,55,-20.0
50744,1,4,7,UA,0.0,0.5013150973172015,153,862,15,40,36.0
50745,1,5,1,UA,0.0,0.0,228,1379,17,1,6.0
50746,1,6,2,OO,0.0,0.0,100,507,16,51,29.0
50747,1,7,3,F9,0.5535870516185477,0.5013150973172015,122,641,6,5,-8.0
50748,1,1,4,WN,0.0,0.5013150973172015,150,883,18,50,14.0
50749,1,2,5,OO,0.6091626479614204,0.5460992907801419,191,1041,8,6,17.0
50750,1,6,2,AA,0.5535870516185477,0.0,63,247,21,50,3.0
50751,1,1,4,UA,0.0,0.0,129,679,19,8,1.0
50752,1,2,5,OO,0.6231884057971014,0.0,128,566,8,5,-14.0
50753,1,2,5,EV,0.0,0.5813953488372093,130,694,20,52,42.0
50754,1,3,6,AA,0.6091626479614204,0.0,185,1197,8,0,48.0
50755,1,2,5,WN,0.0,0.0,55,248,20,0,4.0
50756,1,3,6,MQ,0.0,0.0,109,530,16,35,-9.0
50757,1,3,6,B6,0.0,0.0,85,354,20,31,-11.0
50758,1,6,2,OO,0.0,0.0,105,501,6,24,-7.0
50759,1,6,2,US,0.0,0.0,129,808,15,40,-9.0
50760,1,4,7,WN,0.0,0.0,285,1797,14,0,5.0
50761,1,1,4,WN,0.0,0.0,55,239,12,0,-4.0
50762,1,2,5,EV,0.56,0.5013150973172015,129,576,8,10,-15.0
50763,1,5,1,WN,0.5681016231474947,0.0,270,1751,19,20,70.0
50764,1,2,5,WN,0.0,0.0,105,507,7,40,-15.0
50765,1,3,6,DL,0.0,0.0,73,226,10,45,0.0
50766,1,1,4,AA,0.0,0.51004702864472,65,190,14,25,16.0
50767,1,3,6,US,0.0,0.0,292,2296,7,15,2.0
50768,1,1,4,EV,0.5259433962264151,0.0,76,299,19,49,120.0
50769,1,6,2,WN,0.0,0.0,80,338,7,20,-9.0
50770,1,3,6,HA,0.0,0.0,43,163,7,30,-2.0
50771,1,3,6,OO,0.0,0.0,140,694,19,55,43.0
50772,1,5,1,UA,0.0,0.5669613974552512,182,1005,20,34,124.0
50773,1,5,1,WN,0.0,0.5013150973172015,150,967,5,55,-4.0
50774,1,1,4,US,0.0,0.0,92,449,9,0,-20.0
50775,1,2,5,OO,0.6024960169941582,0.5794392523364486,91,483,15,37,11.0
50776,1,2,5,AA,0.0,0.5669613974552512,185,1120,6,25,-1.0
50777,1,4,7,WN,0.0,0.0,70,325,14,35,18.0
50778,1,4,7,EV,0.0,0.5882352941176471,111,565,20,44,4.0
50779,1,2,5,HA,0.0,0.0,35,100,18,5,24.0
50780,1,5,1,EV,0.0,0.0,80,277,21,59,20.0
50781,1,5,1,DL,0.5182724252491694,0.0,391,2454,18,35,24.0
50782,1,6,2,MQ,0.6091626479614204,0.7777777777777778,71,234,20,10,151.0
50783,1,2,5,DL,0.0,0.0,87,341,7,15,-22.0
50784,1,6,2,MQ,0.5535870516185477,0.0,76,408,15,0,25.0
50785,1,4,7,AA,0.6024960169941582,0.51004702864472,125,641,5,30,15.0
50786,1,4,7,UA,0.6091626479614204,0.0,190,1197,18,39,250.0
50787,1,6,2,WN,0.0,0.0,135,869,15,30,22.0
50788,1,3,6,DL,0.5681016231474947,0.0,123,591,17,55,14.0
50789,1,5,1,DL,0.0,0.0,97,425,16,20,10.0
50790,1,5,1,DL,0.0,0.0,373,2677,18,30,-5.0
50791,1,1,4,US,0.0,0.0,165,1009,23,55,13.0
50792,1,6,2,B6,0.0,0.0,129,828,11,21,35.0
50793,1,3,6,HA,0.0,0.0,33,84,14,2,27.0
50794,1,6,2,UA,0.6091626479614204,0.5455043859649122,133,719,16,2,-15.0
50795,1,1,4,AA,0.5535870516185477,0.0,175,1055,21,35,38.0
50796,1,1,4,UA,0.6024960169941582,0.5387205387205387,85,472,15,28,-5.0
50797,1,1,4,US,0.0,0.0,75,328,15,59,-21.0
50798,1,4,7,UA,0.0,0.0,230,1735,11,0,39.0
50799,1,2,5,WN,0.0,0.0,80,368,17,50,4.0
50800,1,4,7,US,0.0,0.0,159,912,22,15,31.0
50801,1,1,4,WN,0.0,0.0,225,1751,12,35,5.0
50802,1,6,2,UA,0.0,0.0,172,1190,11,50,396.0
50803,1,4,7,WN,0.0,0.0,165,1262,15,0,9.0
50804,1,2,5,WN,0.0,0.0,210,1313,8,50,2.0
50805,1,2,5,EV,0.0,0.0,189,946,8,14,9.0
50806,1,3,6,EV,0.0,0.0,86,326,19,34,112.0
50807,1,3,6,WN,0.0,0.0,80,371,8,0,-3.0
50808,1,6,2,DL,0.0,0.0,135,674,8,20,-17.0
50809,1,7,3,US,0.0,0.0,226,1670,9,50,-14.0
50810,1,7,3,WN,0.0,0.0,270,2139,8,40,-11.0
50811,1,6,2,US,0.0,0.0,48,130,11,15,2.0
50812,1,2,5,B6,0.0,0.0,214,1185,16,23,-2.0
50813,1,6,2,UA,0.0,0.5013150973172015,137,836,13,23,5.0
50814,1,3,6,UA,0.0,0.0,323,2486,15,12,98.0
50815,1,1,4,UA,0.0,0.0,349,2288,15,1,-1.0
50816,1,7,3,UA,0.0,0.0,350,2227,11,0,-22.0
50817,1,4,7,US,0.0,0.51004702864472,172,936,9,20,56.0
50818,1,5,1,EV,0.5259433962264151,0.5455043859649122,104,463,12,58,50.0
50819,1,4,7,WN,0.0,0.0,105,405,6,25,-15.0
50820,1,7,3,B6,0.0,0.0,98,369,8,0,1.0
50821,1,1,4,DL,0.0,0.0,83,271,11,0,-19.0
50822,1,1,4,WN,0.5414123801220575,0.0,135,666,7,25,-12.0
50823,1,6,2,OO,0.5259433962264151,0.5669613974552512,93,296,18,52,94.0
50824,1,2,5,B6,0.0,0.0,132,612,8,35,-14.0
50825,1,1,4,EV,0.0,0.51004702864472,60,190,12,25,74.0
50826,1,4,7,OO,0.0,0.5669613974552512,168,1041,11,52,9.0
50827,1,2,5,DL,0.6024960169941582,0.0,219,1626,10,45,-23.0
50828,1,4,7,DL,0.0,0.0,113,481,16,12,-6.0
50829,1,2,5,UA,0.6091626479614204,0.0,276,1781,20,15,18.0
50830,1,1,4,WN,0.0,0.0,160,1011,10,0,-6.0
50831,1,2,5,NK,0.6091626479614204,0.0,86,334,19,48,29.0
50832,1,4,7,WN,0.0,0.0,65,159,20,15,96.0
50833,1,2,5,B6,0.0,0.0,178,1237,20,50,-7.0
50834,1,2,5,UA,0.0,0.0,289,1874,17,58,72.0
50835,1,3,6,WN,0.0,0.0,90,407,13,55,35.0
50836,1,7,3,US,0.0,0.0,335,2125,7,55,-13.0
50837,1,3,6,US,0.0,0.0,129,650,11,30,-11.0
50838,1,1,4,WN,0.0,0.0,75,390,14,0,31.0
50839,1,3,6,EV,0.0,0.0,112,630,14,17,30.0
50840,1,5,1,DL,0.5356359649122807,0.0,104,453,14,2,8.0
50841,1,2,5,WN,0.0,0.5909090909090909,130,762,8,45,-17.0
50842,1,2,5,DL,0.0,0.0,119,588,21,55,-15.0
50843,1,1,4,UA,0.0,0.0,183,1009,9,4,6.0
50844,1,4,7,DL,0.0,0.0,82,321,14,54,1.0
50845,1,3,6,EV,0.0,0.0,70,250,8,0,5.0
50846,1,5,1,MQ,0.5866666666666667,0.51004702864472,50,134,14,25,24.0
50847,1,6,2,UA,0.0,0.5013150973172015,155,991,6,0,-24.0
50848,1,5,1,WN,0.0,0.0,135,687,7,0,-7.0
50849,1,5,1,DL,0.5414123801220575,0.0,185,980,16,34,22.0
50850,1,4,7,DL,0.0,0.0,60,153,15,10,167.0
50851,1,1,4,EV,0.0,0.0,59,182,8,22,3.0
50852,1,4,7,OO,0.0,0.0,47,86,13,50,2.0
50853,1,5,1,AA,0.651685393258427,0.51004702864472,180,1047,8,0,110.0
50854,1,2,5,WN,0.0,0.0,205,1142,6,50,-3.0
50855,1,1,4,EV,0.5535870516185477,0.0,70,295,13,35,1.0
50856,1,5,1,WN,0.0,0.0,105,546,16,10,6.0
50857,1,6,2,UA,0.0,0.0,245,1571,13,54,125.0
50858,1,4,7,US,0.0,0.0,67,226,0,25,49.0
50859,1,4,7,US,0.0,0.0,145,808,16,11,4.0
50860,1,3,6,WN,0.0,0.0,105,580,6,15,22.0
50861,1,2,5,DL,0.0,0.0,213,1547,19,20,-2.0
50862,1,3,6,US,0.0,0.0,98,546,17,40,68.0
50863,1,2,5,WN,0.0,0.5013150973172015,110,533,18,35,19.0
50864,1,7,3,UA,0.0,0.0,76,236,10,33,0.0
50865,1,6,2,WN,0.0,0.0,90,486,19,50,168.0
50866,1,4,7,DL,0.0,0.0,81,356,16,27,14.0
50867,1,5,1,WN,0.0,0.0,70,325,6,20,-5.0
50868,1,3,6,AA,0.0,0.51004702864472,205,1192,12,30,-6.0
50869,1,6,2,F9,0.0,0.5013150973172015,207,1199,15,15,32.0
50870,1,2,5,WN,0.5259433962264151,0.0,80,337,20,0,-22.0
50871,1,6,2,DL,0.0,0.0,89,393,15,0,-15.0
50872,1,1,4,AA,0.0,0.0,270,2218,22,20,3.0
50873,1,2,5,VX,0.0,0.0,335,2586,23,15,4.0
50874,1,2,5,AA,0.0,0.51004702864472,180,985,13,40,-14.0
50875,1,3,6,AA,0.5692307692307692,0.51004702864472,130,721,13,55,25.0
50876,1,3,6,UA,0.6024960169941582,0.0,199,1491,9,55,-6.0
50877,1,1,4,B6,0.0,0.0,80,395,12,28,-18.0
50878,1,1,4,EV,0.0,0.5669613974552512,129,642,18,11,3.0
50879,1,4,7,WN,0.0,0.0,175,1009,9,55,18.0
50880,1,6,2,WN,0.0,0.0,240,1733,6,20,-26.0
50881,1,5,1,AA,0.0,0.0,200,1242,15,30,16.0
50882,1,7,3,WN,0.0,0.0,135,814,8,45,-18.0
50883,1,4,7,AA,0.5535870516185477,0.0,155,1021,8,55,21.0
50884,1,5,1,DL,0.0,0.0,206,1547,8,20,19.0
50885,1,3,6,AA,0.0,0.51004702864472,175,985,18,35,-4.0
50886,1,1,4,OO,0.0,0.0,185,1068,8,0,-35.0
50887,1,3,6,UA,0.0,0.0,175,1190,7,30,30.0
50888,1,5,1,WN,0.0,0.0,120,671,13,35,-2.0
50889,1,3,6,EV,0.0,0.0,73,302,12,8,30.0
50890,1,5,1,UA,0.0,0.51004702864472,245,1372,7,50,-9.0
50891,1,1,4,F9,0.0,0.5013150973172015,109,533,6,5,6.0
50892,1,1,4,US,0.0,0.0,293,2296,11,15,14.0
50893,1,6,2,DL,0.0,0.5013150973172015,133,680,9,10,-15.0
50894,1,1,4,AS,0.0,0.0,50,129,7,0,9.0
50895,1,4,7,US,0.0,0.0,88,370,19,45,34.0
50896,1,1,4,OO,0.5535870516185477,0.0,181,989,8,15,4.0
50897,1,6,2,WN,0.0,0.0,65,226,7,45,-12.0
50898,1,3,6,OO,0.7046979865771812,0.5669613974552512,175,1013,11,27,157.0
50899,1,5,1,DL,0.0,0.5669613974552512,126,606,12,10,-7.0
50900,1,2,5,WN,0.0,0.0,70,362,12,25,28.0
50901,1,3,6,VX,0.0,0.0,150,954,10,55,-1.0
50902,1,3,6,NK,0.5576923076923077,0.0,78,466,21,20,-24.0
50903,1,2,5,WN,0.0,0.0,60,223,10,20,7.0
50904,1,5,1,B6,0.0,0.0,306,2446,13,23,66.0
50905,1,6,2,DL,0.0,0.0,249,1532,9,20,-41.0
50906,1,1,4,WN,0.5681016231474947,0.0,105,601,20,30,-9.0
50907,1,5,1,F9,0.6091626479614204,0.5013150973172015,160,888,13,55,53.0
50908,1,4,7,WN,0.0,0.0,85,386,10,55,-8.0
50909,1,1,4,WN,0.0,0.0,130,928,14,40,3.0
50910,1,6,2,UA,0.0,0.0,146,787,15,23,14.0
50911,1,4,7,MQ,0.6091626479614204,0.5813953488372093,63,196,11,35,79.0
50912,1,4,7,EV,0.0,0.0,70,317,15,37,52.0
50913,1,6,2,WN,0.0,0.0,255,2026,16,5,54.0
50914,1,1,4,DL,0.0,0.0,250,1947,13,30,-11.0
50915,1,1,4,EV,0.0,0.0,61,201,14,9,7.0
50916,1,4,7,WN,0.5681016231474947,0.0,65,283,7,30,32.0
50917,1,4,7,DL,0.0,0.0,101,515,19,59,6.0
50918,1,6,2,WN,0.0,0.0,105,369,19,25,66.0
50919,1,3,6,AA,0.6091626479614204,0.0,100,612,11,40,81.0
50920,1,2,5,OO,0.6091626479614204,0.0,185,978,8,5,5.0
50921,1,5,1,US,0.0,0.0,260,2075,11,55,0.0
50922,1,3,6,WN,0.0,0.0,60,239,8,0,-13.0
50923,1,5,1,WN,0.0,0.0,110,590,10,50,-10.0
50924,1,7,3,WN,0.0,0.0,85,337,7,50,-13.0
50925,1,4,7,EV,0.5252525252525253,0.0,109,517,6,5,110.0
50926,1,3,6,AA,0.0,0.51004702864472,100,569,15,30,4.0
50927,1,3,6,AA,0.0,0.5669613974552512,200,1182,8,20,31.0
50928,1,3,6,WN,0.0,0.0,135,825,18,25,98.0
50929,1,4,7,EV,0.0,0.5642857142857143,161,799,9,4,25.0
50930,1,1,4,NK,0.0,0.0,147,689,16,3,35.0
50931,1,4,7,MQ,0.0,0.51004702864472,45,89,11,55,0.0
50932,1,4,7,NK,0.5356359649122807,0.0,273,1749,6,52,2.0
50933,1,1,4,DL,0.0,0.5384615384615384,95,432,21,6,-23.0
50934,1,2,5,WN,0.0,0.0,60,220,16,40,10.0
50935,1,5,1,HA,0.0,0.0,33,84,11,14,35.0
50936,1,4,7,WN,0.0,0.0,85,407,16,35,63.0
50937,1,6,2,MQ,0.0,0.5669613974552512,149,642,18,45,145.0
50938,1,1,4,WN,0.6024960169941582,0.0,120,639,8,35,2.0
50939,1,3,6,DL,0.0,0.0,190,1276,8,0,17.0
50940,1,3,6,OO,0.0,0.0,125,838,20,10,-2.0
50941,1,3,6,DL,0.0,0.5909090909090909,174,1076,11,0,0.0
50942,1,6,2,EV,0.0,0.5013150973172015,222,1162,8,45,91.0
50943,1,3,6,DL,0.0,0.0,518,4502,17,35,17.0
50944,1,1,4,WN,0.0,0.0,70,270,10,35,122.0
50945,1,1,4,UA,0.0,0.0,247,1874,23,20,-6.0
50946,1,5,1,F9,0.5636363636363636,0.0,140,701,18,0,5.0
50947,1,1,4,AA,0.0,0.0,177,964,9,35,-12.0
50948,1,2,5,UA,0.0,0.5669613974552512,131,612,7,45,-2.0
50949,1,5,1,AA,0.0,0.5669613974552512,230,1726,8,5,21.0
50950,1,1,4,OO,0.0,0.5013150973172015,120,639,17,54,39.0
50951,1,5,1,F9,0.0,0.0,139,861,21,40,54.0
50952,1,4,7,US,0.0,0.0,151,1032,13,50,-7.0
50953,1,6,2,OO,0.0,0.0,115,574,7,10,-12.0
50954,1,6,2,WN,0.0,0.0,215,1294,11,25,59.0
50955,1,2,5,WN,0.0,0.0,145,711,16,30,10.0
50956,1,2,5,AA,0.6024960169941582,0.51004702864472,120,641,9,35,19.0
50957,1,3,6,DL,0.0,0.0,276,1747,16,45,-16.0
50958,1,4,7,WN,0.0,0.0,155,842,9,15,53.0
50959,1,7,3,AA,0.0,0.51004702864472,217,1192,6,0,16.0
50960,1,3,6,WN,0.0,0.0,215,1262,8,25,-21.0
50961,1,4,7,WN,0.5681016231474947,0.0,65,251,14,20,67.0
50962,1,3,6,AA,0.0,0.0,330,2586,12,45,40.0
50963,1,2,5,NK,0.0,0.0,251,1979,22,25,-19.0
50964,1,3,6,OO,0.0,0.0,66,158,10,40,-3.0
50965,1,1,4,US,0.0,0.0,162,930,22,20,13.0
50966,1,3,6,UA,0.0,0.0,238,1379,6,2,26.0
50967,1,6,2,US,0.5414123801220575,0.51004702864472,232,1303,11,40,92.0
50968,1,4,7,EV,0.0,0.0,105,533,10,50,47.0
50969,1,2,5,EV,0.5356359649122807,0.51004702864472,187,986,17,27,5.0
50970,1,6,2,MQ,0.0,0.0,144,765,12,25,34.0
50971,1,2,5,WN,0.0,0.0,65,308,19,10,3.0
50972,1,7,3,WN,0.0,0.0,130,577,11,5,-7.0
50973,1,5,1,DL,0.0,0.5909090909090909,171,1076,7,0,-21.0
50974,1,6,2,DL,0.0,0.0,116,594,21,55,-15.0
50975,1,5,1,WN,0.0,0.0,75,302,19,5,-9.0
50976,1,1,4,NK,0.5535870516185477,0.0,162,1217,13,42,-19.0
50977,1,6,2,VX,0.0,0.0,280,2342,13,25,17.0
50978,1,3,6,EV,0.0,0.0,161,984,12,57,-23.0
50979,1,1,4,UA,0.0,0.0,259,1635,17,8,-16.0
50980,1,2,5,F9,0.0,0.5013150973172015,240,1506,12,50,154.0
50981,1,2,5,US,0.0,0.0,109,500,17,59,-10.0
50982,1,5,1,UA,0.0,0.0,99,414,17,59,-27.0
50983,1,4,7,EV,0.0,0.5609756097560976,125,683,19,0,140.0
50984,1,6,2,AS,0.0,0.0,197,1448,17,50,12.0
50985,1,4,7,WN,0.0,0.0,90,440,8,45,25.0
50986,1,6,2,AA,0.5535870516185477,0.0,134,936,20,5,15.0
50987,1,5,1,DL,0.0,0.0,109,558,21,46,-19.0
50988,1,5,1,EV,0.5671476137624861,0.0,114,419,11,0,-1.0
50989,1,4,7,B6,0.0,0.0,171,1069,14,40,111.0
50990,1,4,7,UA,0.0,0.0,154,854,10,35,4.0
50991,1,3,6,AA,0.6091626479614204,0.0,183,1197,16,30,98.0
50992,1,4,7,EV,0.6091626479614204,0.5212765957446809,114,552,16,1,74.0
50993,1,6,2,DL,0.5222222222222223,0.0,71,151,7,0,-5.0
50994,1,2,5,OO,0.6024960169941582,0.0,154,850,11,10,18.0
50995,1,1,4,WN,0.0,0.0,175,1067,19,0,132.0
50996,1,5,1,HA,0.0,0.0,50,216,8,8,-10.0
50997,1,3,6,WN,0.0,0.0,135,928,20,5,62.0
50998,1,4,7,EV,0.0,0.0,139,657,18,1,7.0
50999,1,2,5,WN,0.0,0.0,135,834,14,5,-1.0
51000,1,3,6,B6,0.0,0.0,319,2569,23,5,36.0
51001,1,3,6,WN,0.0,0.0,120,671,13,35,67.0
51002,1,5,1,DL,0.0,0.0,139,632,12,31,-13.0
51003,1,5,1,UA,0.0,0.0,419,2704,6,0,6.0
51004,1,3,6,EV,0.6231884057971014,0.5669613974552512,55,84,5,30,48.0
51005,1,6,2,US,0.5414123801220575,0.0,180,980,17,49,176.0
51006,1,4,7,F9,0.0,0.5013150973172015,107,602,6,3,4.0
51007,1,5,1,B6,0.0,0.0,352,2342,11,37,-16.0
51008,1,4,7,DL,0.0,0.0,152,872,11,20,56.0
51009,1,1,4,EV,0.0,0.5909090909090909,81,292,9,20,-13.0
51010,1,4,7,WN,0.0,0.0,65,325,11,40,28.0
51011,1,4,7,AA,0.6091626479614204,0.0,185,1197,8,0,34.0
51012,1,4,7,DL,0.5414123801220575,0.0,144,666,19,15,127.0
51013,1,3,6,WN,0.0,0.0,115,587,16,30,71.0
51014,1,4,7,MQ,0.5789473684210527,0.51004702864472,50,158,11,55,55.0
51015,1,7,3,US,0.0,0.0,123,651,9,15,0.0
51016,1,2,5,VX,0.0,0.0,355,2419,10,0,-3.0
51017,1,4,7,EV,0.0,0.0,78,305,14,41,-7.0
51018,1,4,7,AS,0.0,0.0,249,1533,23,10,-5.0
51019,1,4,7,OO,0.6024960169941582,0.5794392523364486,90,483,22,7,39.0
51020,1,4,7,DL,0.0,0.0,369,2519,21,58,20.0
51021,1,5,1,WN,0.0,0.0,75,347,12,55,1.0
51022,1,6,2,DL,0.0,0.0,311,1947,9,44,-30.0
51023,1,6,2,DL,0.0,0.0,104,528,15,16,10.0
51024,1,2,5,US,0.0,0.0,240,1849,13,20,2.0
51025,1,5,1,US,0.0,0.0,113,644,18,15,4.0
51026,1,4,7,DL,0.0,0.0,85,406,19,35,19.0
51027,1,4,7,AA,0.5535870516185477,0.0,200,1205,8,55,-21.0
51028,1,4,7,AA,0.5356359649122807,0.51004702864472,185,986,17,40,50.0
51029,1,2,5,AA,0.5671476137624861,0.51004702864472,255,1389,10,55,-12.0
51030,1,1,4,UA,0.0,0.0,192,1379,16,41,7.0
51031,1,3,6,WN,0.0,0.0,195,1136,8,50,-15.0
51032,1,2,5,AA,0.0,0.0,152,919,11,15,-18.0
51033,1,4,7,EV,0.0,0.0,60,190,7,0,6.0
51034,1,6,2,US,0.0,0.0,102,468,8,45,6.0
51035,1,3,6,AA,0.6024960169941582,0.0,224,1709,10,15,66.0
51036,1,4,7,AA,0.0,0.51004702864472,170,918,12,35,13.0
51037,1,4,7,EV,0.5333333333333333,0.0,161,878,18,6,94.0
51038,1,1,4,B6,0.5182724252491694,0.0,173,944,20,0,-7.0
51039,1,5,1,OO,0.0,0.0,178,1242,8,20,21.0
51040,1,2,5,DL,0.0,0.0,240,1865,23,0,-7.0
51041,1,6,2,AS,0.0,0.0,205,1448,5,5,-13.0
51042,1,6,2,F9,0.6024960169941582,0.0,187,1476,7,45,49.0
51043,1,4,7,EV,0.0,0.0,54,152,16,30,21.0
51044,1,4,7,WN,0.0,0.0,180,1105,20,5,101.0
51045,1,3,6,AA,0.0,0.0,290,2311,12,25,5.0
51046,1,2,5,US,0.0,0.0,145,920,8,0,-12.0
51047,1,6,2,DL,0.0,0.0,112,546,6,0,-17.0
51048,1,4,7,DL,0.0,0.0,159,991,19,55,-10.0
51049,1,1,4,AA,0.0,0.0,152,1045,13,55,10.0
51050,1,1,4,OO,0.0,0.0,115,630,8,0,38.0
51051,1,4,7,EV,0.0,0.0,72,295,13,10,-8.0
51052,1,2,5,UA,0.0,0.0,226,1589,10,45,8.0
51053,1,2,5,UA,0.0,0.5669613974552512,231,1721,22,44,-3.0
51054,1,1,4,MQ,0.6091626479614204,0.6666666666666666,73,215,12,35,-17.0
51055,1,1,4,AA,0.0,0.51004702864472,185,1235,8,30,-3.0
51056,1,1,4,AS,0.0,0.0,162,867,17,0,-19.0
51057,1,5,1,AA,0.5356359649122807,0.0,190,1145,17,30,16.0
51058,1,7,3,DL,0.0,0.5669613974552512,97,334,6,57,-30.0
51059,1,5,1,AA,0.5535870516185477,0.0,200,1205,7,55,50.0
51060,1,3,6,EV,0.0,0.0,144,645,10,0,-6.0
51061,1,4,7,MQ,0.5535870516185477,0.7647058823529411,108,693,17,25,124.0
51062,1,6,2,DL,0.0,0.5909090909090909,133,762,19,45,3.0
51063,1,5,1,AA,0.5535870516185477,0.0,250,1616,9,5,33.0
51064,1,4,7,WN,0.0,0.0,75,337,13,10,12.0
51065,1,2,5,AA,0.0,0.51004702864472,185,1235,12,55,17.0
51066,1,5,1,VX,0.0,0.0,80,337,6,45,-12.0
51067,1,3,6,NK,0.0,0.0,157,1107,12,53,64.0
51068,1,6,2,EV,0.0,0.5013150973172015,67,251,15,56,-6.0
51069,1,5,1,B6,0.0,0.0,78,444,13,42,-10.0
51070,1,7,3,WN,0.0,0.0,120,692,6,5,-7.0
51071,1,2,5,DL,0.0,0.0,92,532,13,48,12.0
51072,1,4,7,EV,0.0,0.5669613974552512,115,552,18,25,79.0
51073,1,4,7,AA,0.0,0.0,161,946,13,9,31.0
51074,1,4,7,B6,0.0,0.0,175,1065,21,39,155.0
51075,1,6,2,OO,0.0,0.5013150973172015,132,776,6,8,-6.0
51076,1,4,7,DL,0.0,0.0,110,554,16,43,12.0
51077,1,5,1,AS,0.0,0.0,385,2701,18,30,6.0
51078,1,3,6,UA,0.0,0.5455043859649122,168,1068,10,54,-23.0
51079,1,3,6,UA,0.0,0.5455043859649122,255,1608,6,0,10.0
51080,1,6,2,UA,0.0,0.0,285,2218,9,45,-4.0
51081,1,5,1,EV,0.0,0.0,76,377,15,30,-14.0
51082,1,3,6,UA,0.0,0.0,402,2565,17,58,-32.0
51083,1,5,1,US,0.0,0.0,277,1773,16,15,5.0
51084,1,6,2,DL,0.5714285714285714,0.0,112,589,6,0,-22.0
51085,1,5,1,AS,0.0,0.0,400,2496,7,35,18.0
51086,1,1,4,AA,0.5535870516185477,0.0,160,1121,17,54,112.0
51087,1,6,2,EV,0.5356359649122807,0.0,89,237,17,35,-3.0
51088,1,4,7,WN,0.0,0.5013150973172015,135,862,12,40,21.0
51089,1,5,1,DL,0.0,0.0,186,946,13,30,-11.0
51090,1,1,4,UA,0.0,0.0,298,2338,23,8,1.0
51091,1,2,5,HA,0.0,0.0,52,216,16,0,10.0
51092,1,1,4,DL,0.0,0.0,160,944,15,25,-6.0
51093,1,5,1,B6,0.0,0.0,101,399,12,20,95.0
51094,1,2,5,WN,0.0,0.0,70,345,20,35,34.0
51095,1,4,7,EV,0.0,0.0,132,569,19,0,103.0
51096,1,4,7,B6,0.0,0.0,149,814,11,15,63.0
51097,1,1,4,UA,0.0,0.5669613974552512,164,719,17,45,-13.0
51098,1,6,2,WN,0.5681016231474947,0.0,145,793,15,30,34.0
51099,1,4,7,DL,0.0,0.0,66,223,8,25,22.0
51100,1,2,5,DL,0.0,0.0,289,2248,11,59,-1.0
51101,1,1,4,UA,0.0,0.0,181,997,20,37,-7.0
51102,1,4,7,WN,0.0,0.0,90,414,19,55,28.0
51103,1,5,1,UA,0.6024960169941582,0.0,147,862,15,48,51.0
51104,1,6,2,B6,0.0,0.0,317,2475,12,45,6.0
51105,1,6,2,MQ,0.6091626479614204,0.5214285714285715,103,522,18,25,82.0
51106,1,5,1,AS,0.0,0.0,45,129,22,30,1.0
51107,1,2,5,DL,0.0,0.0,182,1127,16,3,-16.0
51108,1,1,4,AA,0.5182724252491694,0.0,201,1089,14,20,-27.0
51109,1,3,6,WN,0.0,0.0,90,562,7,55,-5.0
51110,1,5,1,DL,0.0,0.525,119,645,20,44,-4.0
51111,1,6,2,WN,0.0,0.0,165,1139,13,40,21.0
51112,1,1,4,AA,0.5535870516185477,0.0,60,237,18,20,64.0
51113,1,1,4,HA,0.0,0.0,36,100,20,24,7.0
51114,1,4,7,US,0.5414123801220575,0.0,318,2075,19,30,92.0
51115,1,1,4,AS,0.0,0.0,81,421,21,38,-18.0
51116,1,6,2,EV,0.6024960169941582,0.5,58,196,19,5,15.0
51117,1,4,7,WN,0.0,0.0,250,1728,6,20,-5.0
51118,1,2,5,WN,0.0,0.5013150973172015,135,680,11,30,-10.0
51119,1,2,5,OO,0.0,0.0,70,266,17,45,27.0
51120,1,5,1,EV,0.6091626479614204,0.5794392523364486,105,462,20,10,145.0
51121,1,3,6,WN,0.5788461538461539,0.5909090909090909,125,738,11,10,29.0
